553802930,127.338165,36.334839
553802967,127.334770,36.292191
553803011,127.346657,36.311596
553803012,127.345787,36.320877
553803014,127.343925,36.320877
553803016,127.344048,36.319557
553803020,127.340378,36.309147
553803035,127.338158,36.333508
553803036,127.340942,36.333504
553803059,127.340492,36.292118
553803063,127.344498,36.295425
553803102,127.338150,36.330147
553803119,127.348022,36.307964
553803124,127.347687,36.308861
553803259,127.345306,36.317112
553803311,127.340660,36.334324
553803314,127.339394,36.334835
553803323,127.338181,36.336124
553803426,127.323547,36.294807
553803449,127.337502,36.296375
553803526,127.328064,36.293499
553803544,127.335907,36.330135
553803697,127.334801,36.294933
553803704,127.340553,36.295200
553803714,127.319649,36.306458
553804659,127.318604,36.316036
553804692,127.346336,36.312450
553804787,127.345665,36.314835
553804789,127.345497,36.316116
553804793,127.345894,36.263329
553804983,127.343330,36.293610
553806322,127.355934,36.298931
553806337,127.326767,36.293888
553807403,127.315086,36.316284
553807446,127.344788,36.318157
553807462,127.354500,36.281727
554700397,127.448250,36.227959
554702893,127.442245,36.222382
554702904,127.440826,36.218288
554702906,127.441765,36.216583
554800093,127.466171,36.283894
554800108,127.378128,36.286713
554800122,127.463242,36.290077
554800135,127.460854,36.295094
554800144,127.459938,36.297012
554800165,127.455429,36.297836
554800169,127.378799,36.302422
554800175,127.454697,36.298702
554800179,127.382027,36.300644
554800194,127.378693,36.300781
554800196,127.385422,36.300095
554800198,127.453369,36.300232
554800219,127.386017,36.301655
554800249,127.381226,36.302319
554800270,127.450073,36.304062
554800288,127.384430,36.304531
554800295,127.386230,36.304607
554800304,127.387527,36.304996
554800309,127.392899,36.305347
554800310,127.398323,36.305592
554800316,127.401665,36.305870
554800321,127.448891,36.305416
554800327,127.380280,36.305679
554800331,127.452255,36.305832
554800333,127.386604,36.305737
554800344,127.394524,36.306164
554800385,127.447617,36.306732
554800400,127.394165,36.307045
554800429,127.445908,36.307663
554800449,127.444641,36.308296
554800527,127.408150,36.309456
554800531,127.393173,36.309525
554800545,127.442978,36.309799
554800551,127.388123,36.309895
554800552,127.456413,36.315933
554800575,127.389748,36.310249
554800577,127.440712,36.310253
554800592,127.390991,36.310574
554800626,127.392662,36.311005
554800637,127.438835,36.311192
554800653,127.394356,36.311459
554800668,127.445518,36.311764
554800687,127.396095,36.311916
554800707,127.374290,36.312275
554800721,127.397972,36.312401
554800750,127.399460,36.312809
554800776,127.432648,36.313358
554800785,127.431503,36.313461
554800818,127.436607,36.313808
554800861,127.398956,36.314205
554800881,127.427803,36.314686
554800884,127.438919,36.314674
554800918,127.406395,36.315006
554800934,127.433525,36.315456
554800937,127.373398,36.315453
554800952,127.407799,36.315521
554800981,127.378708,36.316196
554801008,127.410408,36.316505
554801042,127.397972,36.316956
554801064,127.378326,36.317360
554801068,127.397346,36.322433
554801096,127.421432,36.317799
554801099,127.442146,36.317966
554801113,127.415634,36.318008
554801130,127.434120,36.318150
554801140,127.428802,36.318272
554801145,127.406586,36.318253
554801150,127.444443,36.331810
554801204,127.373589,36.319279
554801248,127.410973,36.319397
554801254,127.424576,36.319668
554801255,127.438766,36.319725
554801268,127.433098,36.319931
554801301,127.396790,36.320232
554801307,127.434296,36.320415
554801359,127.414658,36.320732
554801430,127.429939,36.321709
554801431,127.437843,36.321712
554801439,127.458824,36.321487
554801445,127.405128,36.321712
554801455,127.390419,36.321850
554801472,127.416588,36.322048
554801474,127.396111,36.322117
554801478,127.377945,36.322289
554801494,127.373734,36.322422
554801499,127.460602,36.322243
554801529,127.398537,36.322754
554801538,127.437225,36.322887
554801579,127.401115,36.323425
554801598,127.373787,36.323673
554801600,127.425766,36.323517
554801607,127.384674,36.323673
554801619,127.378487,36.323849
554801620,127.426689,36.323818
554801636,127.436562,36.324142
554801641,127.383194,36.324154
554801645,127.395401,36.324123
554801663,127.462219,36.324463
554801666,127.436394,36.324463
554801671,127.410156,36.324406
554801696,127.403992,36.324562
554801705,127.422371,36.324795
554801710,127.419708,36.324917
554801711,127.430199,36.324982
554801720,127.373856,36.325005
554801763,127.431358,36.325359
554801814,127.408508,36.325729
554801816,127.411606,36.325848
554801861,127.447784,36.326157
554801875,127.403290,36.326279
554801878,127.413872,36.327320
554801907,127.427147,36.326500
554801916,127.435204,36.326748
554801976,127.380257,36.327152
554801977,127.406792,36.327175
554801982,127.413185,36.327183
554802005,127.426651,36.327335
554802047,127.454193,36.327766
554802060,127.423386,36.327747
554802082,127.456139,36.327911
554802102,127.415703,36.328178
554802111,127.439842,36.328327
554802139,127.420746,36.328438
554802144,127.375122,36.328873
554802159,127.425880,36.328682
554802160,127.410576,36.320351
554802174,127.433929,36.328876
554802191,127.452850,36.333084
554802206,127.417419,36.329220
554802212,127.427711,36.329353
554802229,127.439301,36.329510
554802263,127.386459,36.329643
554802266,127.390671,36.329666
554802290,127.466499,36.328289
554802296,127.396744,36.329948
554802298,127.424179,36.330029
554802300,127.419846,36.330074
554802313,127.433403,36.329800
554802317,127.452225,36.327805
554802322,127.454620,36.329601
554802330,127.430794,36.330517
554802350,127.438637,36.330727
554802374,127.398926,36.328808
554802419,127.422737,36.331192
554802453,127.392830,36.331429
554802495,127.424141,36.332008
554802504,127.432205,36.332150
554802507,127.421547,36.332153
554802520,127.377892,36.332340
554802523,127.424995,36.332516
554802525,127.374641,36.332500
554802560,127.425987,36.333126
554802563,127.382614,36.332836
554802576,127.386551,36.333118
554802578,127.408470,36.333122
554802593,127.395058,36.333221
554802605,127.455719,36.302437
554802614,127.402313,36.333580
554802630,127.451195,36.333839
554802636,127.445717,36.333900
554802647,127.387619,36.333946
554802681,127.431252,36.334370
554802695,127.450668,36.334724
554802710,127.380440,36.334671
554802718,127.418236,36.334812
554802719,127.388771,36.334846
554802739,127.397202,36.334995
554802748,127.449921,36.335220
554802775,127.446762,36.335590
554802777,127.449371,36.335472
554802784,127.411957,36.335583
554802790,127.379257,36.335697
554802791,127.439194,36.335464
554802797,127.389877,36.335705
554802802,127.424507,36.335827
554802815,127.448425,36.335899
554802916,127.378922,36.304268
554802970,127.378471,36.298122
554802971,127.375160,36.298290
554802977,127.437859,36.311672
554802987,127.378624,36.299637
554802988,127.380981,36.299408
554802990,127.464470,36.332035
554802999,127.382118,36.299282
554803007,127.396660,36.308846
554803011,127.401047,36.311214
554803015,127.470245,36.276051
554803023,127.451500,36.327152
554803024,127.451347,36.327652
554803092,127.468246,36.280041
554803114,127.462563,36.322407
554803115,127.466232,36.326214
554803116,127.472580,36.272484
554803117,127.464127,36.283775
554803142,127.410866,36.309944
554803143,127.399162,36.310307
554803153,127.379700,36.288136
554803155,127.380974,36.290176
554803160,127.384491,36.295837
554803176,127.466270,36.276775
554803178,127.469009,36.278507
554803184,127.467239,36.281937
554803236,127.382401,36.292652
554803238,127.381927,36.294552
554803239,127.383026,36.295883
554803246,127.389565,36.295052
554803249,127.388008,36.295780
554803252,127.384735,36.297543
554803301,127.383926,36.304504
554803328,127.391220,36.321575
554803407,127.453545,36.304623
554803408,127.449165,36.309753
554803431,127.441849,36.317497
554803432,127.439865,36.316833
554803433,127.439400,36.318142
554803464,127.467918,36.276379
554803500,127.455147,36.332764
554803502,127.456474,36.335388
554803504,127.455910,36.334229
554803505,127.455864,36.332005
554803506,127.455421,36.330822
554803509,127.463669,36.335842
554803516,127.460609,36.309628
554803519,127.458496,36.311546
554803522,127.457153,36.310600
554803530,127.455544,36.310966
554803532,127.458122,36.307835
554803535,127.456772,36.306911
554803540,127.455566,36.308060
554803541,127.458641,36.304443
554803547,127.455368,36.305920
554803564,127.457024,36.303333
554803565,127.455284,36.309738
554803570,127.451218,36.302727
554803581,127.392937,36.290356
554803612,127.375023,36.304375
554803622,127.476654,36.270958
554803626,127.386337,36.319836
554803628,127.386086,36.318069
554803660,127.412071,36.317169
554803661,127.411674,36.317974
554803663,127.406830,36.317715
554803668,127.464531,36.287842
554803689,127.451004,36.307758
554803707,127.407265,36.316753
554803888,127.407913,36.333645
554803898,127.403389,36.336063
554803913,127.407402,36.334328
554804053,127.404289,36.323753
554804121,127.403366,36.335121
554804151,127.398354,36.330166
554804199,127.396187,36.328743
554804322,127.393791,36.323128
554804370,127.394943,36.321804
554804489,127.384018,36.311462
554804499,127.375244,36.306835
554804569,127.379959,36.302368
554804711,127.408249,36.311214
554804783,127.457169,36.332863
554804818,127.465027,36.324261
554804901,127.443687,36.320454
554804932,127.459587,36.308861
554804940,127.459778,36.302063
554804944,127.457741,36.303829
554804956,127.448372,36.310921
554805053,127.429184,36.322994
554805054,127.432266,36.317619
554805069,127.442749,36.309235
554805083,127.389900,36.305485
554805094,127.478714,36.257671
554805168,127.456886,36.310394
554805174,127.457909,36.311115
554805211,127.462219,36.320164
554805272,127.459526,36.300262
554805421,127.376770,36.285454
554805438,127.383713,36.294132
554805489,127.411407,36.318497
554805669,127.394318,36.303951
554805672,127.393616,36.302067
554805680,127.396286,36.297611
554805710,127.395844,36.322872
554805762,127.468620,36.279350
554805772,127.413727,36.317760
554805783,127.395424,36.307911
554805820,127.480759,36.266624
554805821,127.465218,36.285908
554805836,127.440903,36.325161
554805841,127.444946,36.315327
554805920,127.396149,36.328648
554805950,127.444313,36.316471
554806008,127.464104,36.277309
554806020,127.423172,36.317944
554806029,127.485664,36.335808
554806043,127.445740,36.313641
554806050,127.459175,36.297817
554806051,127.459961,36.298306
554806071,127.456757,36.319050
554806073,127.409225,36.333652
554806079,127.418694,36.332134
554806153,127.443779,36.327160
554806205,127.443115,36.326900
554806214,127.443405,36.327789
554806330,127.404839,36.322403
554806344,127.441307,36.322491
554806347,127.469421,36.273319
554806350,127.468971,36.272152
554806395,127.457092,36.301144
554806400,127.446945,36.311314
554806411,127.446167,36.326302
554806432,127.443565,36.316757
554806505,127.426384,36.322544
554807082,127.438583,36.327892
554807831,127.386215,36.303204
554807851,127.427254,36.315506
554808047,127.386566,36.295803
554809045,127.438217,36.331860
554809544,127.425316,36.318455
554809580,127.452484,36.301266
554809717,127.404404,36.314362
554810039,127.461433,36.320251
554810130,127.440399,36.327190
554810485,127.382996,36.302895
554810836,127.374535,36.332355
562204324,127.246590,36.486477
562300725,127.229530,36.512390
562300727,127.229889,36.510269
562300749,127.239365,36.520267
562300750,127.234238,36.519474
562300790,127.243851,36.511944
562301373,127.245697,36.514935
562301381,127.240875,36.520142
562301387,127.243790,36.522095
562301394,127.233047,36.521385
562301408,127.229729,36.514988
562301479,127.230217,36.516087
562301505,127.234161,36.509468
562302189,127.235535,36.519939
562302228,127.230225,36.509449
562302324,127.237885,36.517437
562302330,127.239326,36.516018
562302343,127.229691,36.511143
562302346,127.229553,36.513889
562302382,127.245636,36.517521
562302400,127.246262,36.510300
562302574,127.239769,36.511230
562302576,127.239777,36.512871
562302711,127.237495,36.520252
562304527,127.239349,36.518906
563100008,127.299660,36.353119
563100023,127.355164,36.382683
563100095,127.326508,36.379364
563100096,127.327347,36.380733
563100109,127.316719,36.386501
563100116,127.325531,36.381447
563100122,127.310471,36.395531
563100123,127.309059,36.395222
563100125,127.311783,36.391453
563100127,127.313271,36.391758
563100128,127.311607,36.391964
563100129,127.313042,36.387482
563100132,127.310677,36.387802
563100136,127.311142,36.393406
563100137,127.311295,36.392952
563100158,127.312157,36.390285
563100184,127.322212,36.387714
563100185,127.320206,36.388119
563100194,127.323860,36.387115
563100235,127.323738,36.390362
563100237,127.301231,36.354729
563100255,127.324776,36.346725
563100294,127.319359,36.375965
563100295,127.320641,36.375954
563100296,127.319351,36.372173
563100297,127.320610,36.372173
563100401,127.338455,36.361217
563100500,127.362724,36.401451
563100533,127.346016,36.385868
563100559,127.363113,36.386719
563100609,127.323486,36.359436
563100673,127.341362,36.412788
563100674,127.344223,36.412792
563100683,127.339172,36.412819
563100714,127.366585,36.340153
563100716,127.318932,36.341209
563100722,127.371353,36.342449
563100726,127.368660,36.343487
563100734,127.369690,36.343956
563100739,127.368492,36.344967
563100757,127.368416,36.346218
563100758,127.369453,36.346233
563100775,127.368347,36.347481
563100777,127.369392,36.347523
563100795,127.368286,36.348701
563100814,127.368217,36.349804
563100815,127.369270,36.349812
563100818,127.327431,36.350174
563100829,127.336113,36.350655
563100848,127.368156,36.351147
563100863,127.332024,36.351604
563100898,127.329102,36.352409
563100961,127.330048,36.353691
563100982,127.369110,36.354141
563100992,127.349823,36.354237
563101007,127.339096,36.354427
563101041,127.357773,36.354855
563101068,127.369308,36.355427
563101074,127.358978,36.355534
563101105,127.363937,36.356159
563101109,127.368408,36.356148
563101110,127.356705,36.356102
563101117,127.331314,36.356503
563101173,127.370880,36.357758
563101189,127.332756,36.358444
563101210,127.320663,36.359421
563101221,127.334534,36.359745
563101227,127.368423,36.359833
563101231,127.293625,36.360073
563101233,127.294975,36.360165
563101236,127.351486,36.360363
563101237,127.289322,36.360325
563101246,127.350136,36.360573
563101269,127.355865,36.361214
563101270,127.347603,36.361332
563101296,127.357628,36.361980
563101305,127.369827,36.362267
563101308,127.371475,36.362263
563101330,127.359482,36.363052
563101385,127.367683,36.372570
563101387,127.365952,36.375237
563101389,127.361343,36.376690
563101393,127.357361,36.379051
563101415,127.346848,36.384308
563101417,127.348297,36.384533
563101420,127.350677,36.384888
563101421,127.360161,36.385017
563101422,127.359161,36.385189
563101468,127.362328,36.390385
563101477,127.309196,36.390903
563101494,127.356125,36.395512
563101499,127.355278,36.397312
563101573,127.357162,36.355556
563101577,127.348610,36.395405
563101578,127.345955,36.401611
563101579,127.345978,36.407036
563101580,127.337219,36.407024
563101587,127.346001,36.412800
563101612,127.317818,36.359421
563101613,127.299179,36.360371
563101626,127.323433,36.369526
563101627,127.320435,36.369526
563101628,127.317879,36.369534
563101631,127.323456,36.372177
563101632,127.317879,36.372200
563101635,127.317894,36.375957
563101637,127.317902,36.378422
563101639,127.318428,36.380901
563101642,127.319389,36.382626
563101657,127.321251,36.364105
563101668,127.336639,36.362026
563101676,127.349884,36.358425
563101677,127.347214,36.358833
563101717,127.346107,36.384201
563101773,127.331284,36.390968
563101775,127.331169,36.389133
563101816,127.366631,36.338280
563101818,127.366661,36.337139
563101899,127.367958,36.342972
563102106,127.337791,36.361511
563102181,127.322510,36.365234
563102182,127.319336,36.363281
563102406,127.348137,36.391621
563102464,127.324059,36.390701
563102474,127.314682,36.387249
563102488,127.321526,36.342941
563102725,127.317947,36.379757
563102922,127.322685,36.375961
563102972,127.321732,36.372177
563103037,127.339867,36.384666
563103163,127.366638,36.341946
563103259,127.308372,36.359596
563103266,127.336746,36.355057
563103280,127.337250,36.412815
563103297,127.314804,36.337486
563103327,127.304810,36.357048
563103332,127.305847,36.357349
563103340,127.344208,36.341812
563103431,127.335602,36.347210
563103434,127.331024,36.346958
563103440,127.300880,36.358894
563103441,127.300865,36.360367
563103448,127.300079,36.347424
563103450,127.307640,36.337284
563103457,127.303886,36.342743
563103459,127.309402,36.340031
563103460,127.311852,36.339024
563103595,127.344353,36.351017
563103606,127.338226,36.338207
563103607,127.344925,36.338459
563103619,127.342125,36.338203
563103625,127.335617,36.345867
563103631,127.337425,36.345871
563103637,127.344208,36.347164
563103639,127.335640,36.342987
563103640,127.332535,36.342964
563103667,127.298347,36.348438
563103677,127.301605,36.345757
563103686,127.310921,36.345554
563103688,127.311279,36.343159
563103689,127.313843,36.342125
563103803,127.307289,36.390476
563103804,127.307594,36.389736
563103805,127.308472,36.387650
563104201,127.318069,36.342869
563104210,127.344223,36.349949
563104229,127.307167,36.357319
563104262,127.344521,36.340176
563104357,127.308861,36.356419
563104376,127.301697,36.358505
563104445,127.307297,36.372036
563104447,127.305962,36.377819
563104448,127.302368,36.377831
563104449,127.304756,36.374783
563104472,127.296463,36.349026
563104513,127.308502,36.386585
563104520,127.302315,36.381523
563104521,127.305977,36.381523
563104522,127.303772,36.377831
563104525,127.304665,36.377827
563104611,127.303879,36.385597
563104613,127.305588,36.386639
563105132,127.302902,36.384502
563105198,127.302971,36.388695
563105582,127.353973,36.351322
563106333,127.305031,36.389141
563106336,127.303215,36.387577
563106377,127.308289,36.385223
563106384,127.334312,36.369579
563106387,127.340248,36.375549
563106389,127.338402,36.376369
563106393,127.337479,36.368763
563106395,127.334969,36.371151
563106396,127.338158,36.370422
563106399,127.335220,36.372299
563106407,127.338432,36.372955
563106421,127.335800,36.369186
563106422,127.336479,36.370808
563106425,127.336136,36.369995
563106861,127.335625,36.344685
563106865,127.303116,36.381523
563106868,127.304573,36.381519
563106941,127.353188,36.395920
563106948,127.354179,36.394951
563106956,127.363480,36.400818
563106962,127.366760,36.404976
563106982,127.332527,36.340790
563107100,127.305473,36.375469
563107544,127.305977,36.379395
563107549,127.302330,36.379620
563107731,127.338959,36.378304
563107914,127.305954,36.373875
563108421,127.306999,36.387135
563108422,127.366699,36.374619
563109310,127.304459,36.390022
563109474,127.296936,36.350037
563109482,127.317886,36.374229
563109483,127.323074,36.389229
563109555,127.331299,36.344810
563109568,127.323448,36.370968
563200389,127.251358,36.476398
563200509,127.249641,36.477978
563200556,127.250771,36.479698
563201106,127.273323,36.473888
563202578,127.288330,36.476292
563202666,127.250572,36.487244
563202669,127.252403,36.484020
563202848,127.271271,36.468727
563203160,127.296455,36.479729
563203183,127.280464,36.471188
563203198,127.250633,36.486317
563203371,127.253204,36.484650
563203492,127.253242,36.483131
563203533,127.250366,36.488869
563203813,127.280006,36.471550
563204302,127.250961,36.485332
563204303,127.298027,36.480373
563205433,127.253288,36.475193
563300171,127.295303,36.584942
563300195,127.277832,36.552711
563300197,127.279533,36.555698
563300239,127.292938,36.582771
563300519,127.296349,36.586002
563301139,127.279274,36.504654
563301206,127.250145,36.511642
563301418,127.252426,36.519508
563301496,127.250206,36.512112
563301515,127.250549,36.519432
563301530,127.248795,36.519081
563303194,127.251389,36.516331
563303196,127.252197,36.517979
563303222,127.250519,36.513824
563303274,127.251709,36.511566
563303326,127.272774,36.506145
563305347,127.250870,36.514977
563400039,127.290726,36.621445
563400048,127.291023,36.595219
563400192,127.293365,36.610279
563400241,127.290047,36.625603
563400257,127.289955,36.601925
563400374,127.299568,36.589325
563400391,127.290131,36.600739
563400745,127.292076,36.588547
563405010,127.289680,36.605717
564100034,127.373055,36.368195
564100099,127.447327,36.336487
564100100,127.382637,36.336426
564100111,127.426079,36.336529
564100115,127.438850,36.336575
564100118,127.391052,36.336590
564100127,127.378059,36.336727
564100175,127.377487,36.337189
564100182,127.447762,36.337238
564100185,127.438011,36.337826
564100193,127.428040,36.337418
564100200,127.392105,36.337406
564100202,127.404457,36.337769
564100229,127.428352,36.372959
564100275,127.376480,36.338062
564100280,127.448227,36.338066
564100281,127.384811,36.338131
564100307,127.413986,36.338223
564100353,127.489685,36.338825
564100388,127.448776,36.339134
564100421,127.432793,36.339207
564100424,127.412636,36.339298
564100460,127.433708,36.339603
564100464,127.446075,36.339703
564100466,127.378593,36.339790
564100479,127.387077,36.339916
564100497,127.382408,36.340118
564100506,127.491791,36.340305
564100508,127.395477,36.340046
564100514,127.411652,36.340061
564100565,127.377533,36.340767
564100574,127.447258,36.340923
564100577,127.379356,36.340858
564100579,127.396156,36.418793
564100593,127.428864,36.340946
564100621,127.492294,36.341370
564100655,127.442078,36.341812
564100681,127.438408,36.341953
564100684,127.397728,36.341766
564100750,127.420891,36.342518
564100800,127.430717,36.343056
564100820,127.410652,36.343102
564100823,127.399696,36.343277
564100827,127.391525,36.343414
564100837,127.387459,36.343327
564100865,127.442215,36.343739
564100910,127.433868,36.344288
564100916,127.443535,36.344376
564101033,127.390198,36.345551
564101082,127.422813,36.346313
564101085,127.427071,36.346161
564101155,127.386711,36.346725
564101158,127.391678,36.346691
564101203,127.422241,36.347157
564101209,127.413994,36.347141
564101218,127.449928,36.347378
564101270,127.390205,36.347858
564101357,127.451294,36.348827
564101374,127.398788,36.348984
564101378,127.395233,36.348984
564101382,127.393700,36.348995
564101394,127.380783,36.349018
564101397,127.382957,36.349037
564101406,127.417000,36.349236
564101460,127.432167,36.349598
564101507,127.452141,36.350349
564101562,127.432281,36.350796
564101588,127.401649,36.351238
564101600,127.396660,36.351261
564101602,127.395233,36.351265
564101605,127.390213,36.351280
564101606,127.382957,36.351288
564101611,127.386734,36.351288
564101612,127.387688,36.351288
564101637,127.415543,36.351448
564101650,127.452888,36.351650
564101673,127.376617,36.351982
564101677,127.405029,36.351902
564101771,127.432518,36.353119
564101781,127.401840,36.353409
564101788,127.395241,36.353554
564101792,127.390236,36.353565
564101798,127.386734,36.353561
564101807,127.382957,36.353573
564101831,127.454147,36.353848
564101847,127.449142,36.354088
564101861,127.451286,36.354252
564101871,127.454506,36.354485
564101891,127.447411,36.354710
564101918,127.454834,36.355110
564101931,127.445702,36.355358
564101947,127.400322,36.355778
564101950,127.395248,36.355793
564101957,127.386765,36.355820
564101963,127.382996,36.355824
564101964,127.376625,36.355843
564101965,127.374313,36.355839
564102012,127.414986,36.356457
564102019,127.427277,36.356716
564102022,127.454102,36.356850
564102052,127.453072,36.357384
564102147,127.449623,36.358639
564102196,127.448784,36.359192
564102226,127.405777,36.336620
564102228,127.393593,36.359756
564102232,127.390228,36.359772
564102246,127.376648,36.359818
564102250,127.374329,36.359821
564102309,127.446388,36.360943
564102329,127.431564,36.361458
564102351,127.390259,36.362206
564102372,127.376648,36.362255
564102373,127.374352,36.362251
564102432,127.374352,36.363426
564102498,127.430710,36.364521
564102524,127.425117,36.364826
564102544,127.434555,36.365265
564102590,127.406624,36.366035
564102600,127.407486,36.366264
564102601,127.425087,36.366398
564102605,127.423195,36.366341
564102607,127.408180,36.366444
564102615,127.428085,36.366962
564102626,127.374161,36.367355
564102630,127.376678,36.367348
564102631,127.429955,36.367294
564102633,127.380287,36.367336
564102641,127.393333,36.367050
564102647,127.414108,36.367737
564102648,127.416145,36.367729
564102658,127.433800,36.367985
564102666,127.420212,36.368870
564102676,127.433235,36.369968
564102684,127.427071,36.370548
564102719,127.376778,36.373306
564102727,127.426140,36.373817
564102732,127.393501,36.374432
564102733,127.444244,36.362545
564102748,127.420876,36.376400
564102758,127.421394,36.378273
564102792,127.425270,36.385113
564102828,127.378639,36.388206
564102830,127.378647,36.388599
564102845,127.404984,36.390038
564102850,127.423050,36.399822
564102875,127.404915,36.397850
564102893,127.373764,36.397552
564102902,127.400352,36.399673
564102905,127.397049,36.399677
564102918,127.422775,36.401016
564102924,127.374550,36.401646
564102925,127.404892,36.401691
564102966,127.377838,36.411495
564103050,127.399506,36.390045
564103051,127.415283,36.353481
564103055,127.415176,36.354366
564103076,127.435966,36.340740
564103141,127.405167,36.385242
564103153,127.388374,36.403526
564103169,127.378014,36.408703
564103172,127.378181,36.412609
564103207,127.373566,36.340515
564103225,127.410408,36.341042
564103238,127.445610,36.361549
564103239,127.435432,36.362179
564103240,127.437119,36.362495
564103241,127.440300,36.363106
564103247,127.439713,36.365356
564103249,127.444084,36.365566
564103252,127.438133,36.366535
564103254,127.445869,36.367065
564103256,127.437103,36.367321
564103261,127.440460,36.369576
564103265,127.427917,36.374546
564103269,127.435745,36.368114
564103302,127.424614,36.411964
564103329,127.389786,36.418098
564103338,127.393539,36.378513
564103339,127.390549,36.379219
564103340,127.390350,36.375717
564103341,127.393524,36.375698
564103346,127.396439,36.377213
564103348,127.393532,36.377510
564103349,127.390541,36.374302
564103377,127.411652,36.416794
564103378,127.414543,36.416874
564103380,127.378609,36.382118
564103385,127.400894,36.367447
564103489,127.437370,36.341469
564103511,127.405037,36.386570
564103512,127.411491,36.377174
564103528,127.457726,36.338810
564103531,127.456963,36.336609
564103533,127.420845,36.391029
564103535,127.395256,36.357697
564103538,127.373383,36.395359
564103545,127.381691,36.419041
564103549,127.384026,36.418648
564103553,127.387451,36.418777
564103557,127.388718,36.418407
564103612,127.404892,36.401005
564103636,127.402679,36.399670
564103680,127.406937,36.416683
564103686,127.411301,36.411369
564103687,127.406807,36.412880
564103769,127.393143,36.362442
564103772,127.391632,36.362194
564103833,127.392059,36.359760
564104169,127.388397,36.346706
564104176,127.381149,36.351307
564104265,127.391655,36.348995
564104539,127.422249,36.395477
564104551,127.422066,36.395016
564104557,127.426620,36.379303
564104603,127.390198,36.346710
564104605,127.397423,36.348980
564104606,127.390213,36.349010
564104686,127.440178,36.368572
564104707,127.437866,36.368874
564104839,127.400826,36.353413
564104894,127.417641,36.367729
564105052,127.430962,36.370720
564105488,127.448891,36.340252
564105559,127.392090,36.400337
564105573,127.394585,36.416649
564105574,127.403229,36.413460
564105580,127.401207,36.414219
564105670,127.374069,36.399300
564105672,127.392578,36.390781
564105676,127.390007,36.390247
564105893,127.386772,36.357716
564106102,127.403564,36.376888
564106221,127.382233,36.418865
564106232,127.374298,36.352787
564106235,127.385864,36.353558
564106249,127.390427,36.377563
564106271,127.431923,36.341709
564106340,127.386742,36.349026
564106388,127.385422,36.405972
564106449,127.382912,36.346714
564106450,127.392883,36.351276
564106451,127.398819,36.351246
564106462,127.384628,36.406532
564106574,127.389336,36.402237
564106643,127.440018,36.339798
564106647,127.432426,36.343746
564106648,127.432793,36.341824
564106720,127.439293,36.342373
564107329,127.417564,36.374924
564108131,127.424141,36.413219
564108174,127.421150,36.389736
564108272,127.404938,36.394638
564108815,127.374237,36.371918
564108970,127.401917,36.390041
564109273,127.421844,36.345528
564109460,127.404976,36.391994
564109702,127.438538,36.362743
564109743,127.392723,36.375702
564109913,127.414970,36.337437
564109936,127.376579,36.409420
564109937,127.376671,36.409225
564109952,127.411270,36.367203
564110028,127.404922,36.403332
564110182,127.410538,36.367020
564110823,127.393433,36.364529
564110824,127.375977,36.403763
564110868,127.437035,36.339199
564111387,127.495476,36.347778
564112802,127.393471,36.370605
564200005,127.392685,36.420071
564200017,127.419571,36.421761
564200021,127.405090,36.420460
